0.0960008		0.0960008		0.0960007		0.0960006		0.0960004		0.0960002		0.0959999		0.0959994		0.0959989		0.095998		0.0959969		0.0959953		0.0959931		0.09599		0.0959858		0.0959799		0.0959717		0.0959602		0.0959439		0.0959222		0.0958913		0.0958486		0.0957889		0.0957059		0.0955904		0.0954299		0.0952056		0.0948946		0.0944426		0.0938681		0.0929874		0.0917978		0.0901687		0.0878646		0.0847748		0.0808974		0.0767317		0.0739338		0.0737227		0.073454		0.0700893		0.0669856		0.066353		0.0635924		0.062475		0.0605681		0.0590192		0.05769		0.0564948		0.0554124		0.0543853		0.0534852		0.0526786		0.0519664		0.0513314		0.0507756		0.0502889		0.0498633		0.049495		0.0491595		0.0488845		0.0486418		0.0484333		0.0482458		0.0480896		0.047949		0.0478389		0.0477398		0.0476539		0.0475811		0.0475211		0.0474669		0.0474204		0.0473816		0.0473478		0.0473198		0.0472959		0.0472753		0.0472582		0.0472429		0.0472321		0.0472199		0.047211		0.0472028		0.047198		0.047191
0.0932734		0.0932733		0.0932733		0.0932731		0.093273		0.0932728		0.0932724		0.093272		0.0932714		0.0932706		0.0932694		0.0932678		0.0932656		0.0932625		0.0932582		0.0932522		0.093244		0.0932324		0.0932159		0.0931939		0.0931627		0.0931195		0.0930591		0.0929752		0.0928585		0.0926963		0.0924695		0.0921553		0.0916986		0.0911183		0.0902292		0.0890293		0.0873884		0.0850731		0.0819825		0.0781385		0.0740845		0.0714764		0.0713469		0.0709371		0.0675422		0.0646937		0.0639887		0.0613145		0.060193		0.0583989		0.0568658		0.0555621		0.0543985		0.0533224		0.0523325		0.0514521		0.0506613		0.0499672		0.0493472		0.0487884		0.0483296		0.0479225		0.0475548		0.0472272		0.0469588		0.0467226		0.0465151		0.0463303		0.0461822		0.046051		0.0459391		0.0458374		0.045758		0.0456847		0.0456262		0.0455762		0.0455298		0.0454903		0.0454577		0.0454295		0.0454064		0.0453876		0.0453694		0.0453556		0.0453435		0.0453328		0.0453239		0.0453163		0.0453096		0.0453127
0.0909883		0.0909883		0.0909882		0.0909881		0.0909879		0.0909877		0.0909874		0.0909869		0.0909864		0.0909855		0.0909843		0.0909827		0.0909805		0.0909773		0.0909731		0.090967		0.0909587		0.0909469		0.0909304		0.0909082		0.0908767		0.0908332		0.0907722		0.0906876		0.0905699		0.0904063		0.0901777		0.0898608		0.0894005		0.0888157		0.0879203		0.0867127		0.0850631		0.0827408		0.0796532		0.075843		0.0718896		0.0694404		0.0693679		0.0688394		0.0654368		0.0627985		0.0620221		0.0594389		0.0583002		0.0566007		0.05509		0.0538082		0.0526657		0.0515971		0.0506376		0.0497751		0.0489977		0.0483198		0.0477121		0.0471815		0.0467162		0.0463097		0.0459617		0.0456366		0.0453735		0.0451395		0.0449384		0.0447685		0.0446045		0.0444828		0.0443733		0.0442786		0.0441956		0.0441277		0.0440669		0.0440156		0.043972		0.0439341		0.0439023		0.043875		0.0438529		0.0438334		0.0438163		0.0438026		0.0437908		0.0437805		0.0437716		0.0437641		0.0437584		0.043754
0.0882329		0.0882328		0.0882327		0.0882326		0.0882324		0.0882322		0.0882319		0.0882315		0.0882309		0.08823		0.0882288		0.0882272		0.0882249		0.0882218		0.0882174		0.0882113		0.0882029		0.0881911		0.0881743		0.0881519		0.0881201		0.0880762		0.0880147		0.0879293		0.0878105		0.0876453		0.0874146		0.0870949		0.0866306		0.0860409		0.0851385		0.0839227		0.0822645		0.0799366		0.0768574		0.0730952		0.069271		0.0670125		0.0669951		0.0663242		0.0629336		0.0605413		0.0596699		0.0572149		0.0560436		0.0544541		0.0529795		0.0517247		0.0506026		0.0495502		0.0486229		0.0477833		0.0470248		0.0463655		0.0457739		0.0452573		0.0448042		0.044408		0.044065		0.0437524		0.0434961		0.0432667		0.0430733		0.0429016		0.042756		0.0426266		0.0425165		0.0424245		0.0423497		0.0422811		0.0422234		0.0421735		0.0421321		0.0420942		0.0420633		0.0420369		0.042015		0.0419944		0.0419788		0.0419654		0.0419533		0.041943		0.041935		0.0419274		0.0419212		0.0419169
0.0859265		0.0859264		0.0859263		0.0859262		0.0859261		0.0859258		0.0859255		0.0859251		0.0859245		0.0859236		0.0859224		0.0859208		0.0859185		0.0859153		0.0859109		0.0859048		0.0858963		0.0858844		0.0858675		0.0858449		0.0858129		0.0857687		0.0857067		0.0856207		0.085501		0.0853347		0.0851024		0.0847805		0.0843131		0.0837198		0.0828123		0.0815906		0.0799269		0.0775968		0.0745287		0.0708128		0.0671035		0.0650028		0.0650199		0.0642319		0.0608691		0.0586743		0.0577189		0.055383		0.0541786		0.0526748		0.0512368		0.050005		0.0488977		0.0478662		0.0469613		0.0461419		0.0454019		0.0447571		0.0441798		0.0436747		0.0432317		0.0428445		0.0425042		0.0422036		0.0419539		0.04173		0.0415347		0.0413707		0.0412291		0.0411052		0.0410003		0.0409092		0.0408329		0.0407629		0.0407084		0.0406604		0.0406166		0.0405819		0.0405503		0.0405252		0.0405034		0.0404847		0.0404692		0.0404552		0.0404437		0.0404338		0.0404258		0.0404191		0.040412		0.0404073
0.0836119		0.0836118		0.0836117		0.0836116		0.0836114		0.0836112		0.0836109		0.0836104		0.0836098		0.083609		0.0836078		0.0836061		0.0836038		0.0836006		0.0835962		0.08359		0.0835815		0.0835695		0.0835525		0.0835298		0.0834975		0.083453		0.0833906		0.0833041		0.0831836		0.0830163		0.0827825		0.0824586		0.0819885		0.0813919		0.08048		0.0792535		0.0775856		0.0752557		0.0722027		0.0685392		0.0649506		0.0630059		0.0630473		0.062145		0.0588259		0.0568197		0.0557786		0.0535701		0.0523306		0.050905		0.0495078		0.0482997		0.0472075		0.0462031		0.0453176		0.0445188		0.0437986		0.0431684		0.0426049		0.0421116		0.041679		0.0413008		0.0409748		0.0406748		0.0404299		0.0402147		0.0400248		0.0398621		0.0397224		0.0395997		0.0394982		0.0394083		0.0393337		0.0392687		0.0392125		0.0391663		0.0391257		0.0390889		0.0390606		0.0390348		0.0390132		0.038995		0.0389794		0.0389655		0.038954		0.0389453		0.0389375		0.0389302		0.0389244		0.0389194
0.0808249		0.0808248		0.0808247		0.0808246		0.0808244		0.0808242		0.0808239		0.0808234		0.0808228		0.0808219		0.0808207		0.0808191		0.0808167		0.0808135		0.0808091		0.0808028		0.0807942		0.0807822		0.0807651		0.0807422		0.0807097		0.0806649		0.0806021		0.0805149		0.0803936		0.0802252		0.0799898		0.0796639		0.079191		0.0785911		0.0776747		0.0764438		0.074773		0.072447		0.0694175		0.0658247		0.0623887		0.0606274		0.0606848		0.0596503		0.0564043		0.0546101		0.0534682		0.0514186		0.0501388		0.0487957		0.0474509		0.0462725		0.0452014		0.0442352		0.0433714		0.0425977		0.0419006		0.0412905		0.0407413		0.0402626		0.0398427		0.0394755		0.0391574		0.0388675		0.0386297		0.0384208		0.0382361		0.0380819		0.0379432		0.0378245		0.0377216		0.0376363		0.0375635		0.0375008		0.037447		0.0374015		0.0373604		0.0373273		0.0372984		0.0372738		0.037253		0.0372352		0.03722		0.0372071		0.0371966		0.0371869		0.0371791		0.0371722		0.0371663		0.0371617
0.0784958		0.0784957		0.0784956		0.0784955		0.0784953		0.0784951		0.0784948		0.0784943		0.0784937		0.0784928		0.0784916		0.0784899		0.0784876		0.0784843		0.0784799		0.0784736		0.078465		0.0784529		0.0784357		0.0784127		0.07838		0.078335		0.0782718		0.0781842		0.0780624		0.0778931		0.0776567		0.0773293		0.0768544		0.0762523		0.0753331		0.0740997		0.0724285		0.0701086		0.0671035		0.0635765		0.0602732		0.0586607		0.0587207		0.0575819		0.0544131		0.052782		0.0515606		0.0496449		0.0483366		0.0470521		0.0457522		0.0446		0.0435507		0.042618		0.0417731		0.0410202		0.0403409		0.039745		0.0392113		0.0387448		0.0383415		0.0379842		0.0376696		0.037385		0.0371531		0.0369458		0.0367728		0.0366155		0.0364824		0.0363672		0.0362705		0.036186		0.0361153		0.0360542		0.0359971		0.0359551		0.0359149		0.0358832		0.0358536		0.0358305		0.0358101		0.0357937		0.0357782		0.0357652		0.0357549		0.0357457		0.0357379		0.0357314		0.0357255		0.0357211
0.0756946		0.0756945		0.0756944		0.0756943		0.0756942		0.0756939		0.0756936		0.0756931		0.0756925		0.0756916		0.0756904		0.0756887		0.0756864		0.0756831		0.0756787		0.0756723		0.0756637		0.0756515		0.0756342		0.0756111		0.0755783		0.075533		0.0754695		0.0753815		0.0752591		0.075089		0.0748516		0.0745228		0.0740461		0.0734419		0.0725205		0.0712857		0.0696163		0.0673077		0.0643379		0.0608977		0.0577601		0.05632		0.0563707		0.0551155		0.0520577		0.0506042		0.0492964		0.0475386		0.0462058		0.0449799		0.0437341		0.0426155		0.0415983		0.040704		0.0398843		0.0391557		0.038497		0.0379204		0.037404		0.0369623		0.0365559		0.0362092		0.0359092		0.0356351		0.0354103		0.0352104		0.0350387		0.0348879		0.0347652		0.0346496		0.0345555		0.0344729		0.0344032		0.0343434		0.0342925		0.0342496		0.0342095		0.0341787		0.0341509		0.0341283		0.0341084		0.0340913		0.0340773		0.0340649		0.0340543		0.0340459		0.0340384		0.0340319		0.0340264		0.0340217
0.0733565		0.0733565		0.0733564		0.0733563		0.0733561		0.0733559		0.0733555		0.0733551		0.0733545		0.0733536		0.0733523		0.0733507		0.0733483		0.073345		0.0733406		0.0733342		0.0733255		0.0733133		0.0732959		0.0732728		0.0732399		0.0731944		0.0731308		0.0730425		0.0729197		0.0727491		0.072511		0.0721814		0.0717036		0.0710984		0.070176		0.0689416		0.0672758		0.06498		0.0620446		0.0586836		0.0556886		0.0543861		0.0544195		0.0530757		0.0501245		0.0488026		0.0474332		0.0458015		0.0444583		0.0432728		0.042071		0.0409827		0.0399968		0.0391311		0.0383346		0.0376259		0.0369847		0.0364243		0.0359223		0.035483		0.0350975		0.0347603		0.0344682		0.0342018		0.0339827		0.0337914		0.0336205		0.0334742		0.0333488		0.0332421		0.0331501		0.033071		0.0330015		0.0329446		0.0328951		0.0328523		0.0328149		0.032784		0.0327573		0.0327346		0.0327156		0.0326989		0.0326854		0.0326735		0.0326634		0.0326548		0.0326462		0.0326413		0.0326348		0.0326314
0.0710165		0.0710164		0.0710163		0.0710162		0.071016		0.0710158		0.0710154		0.071015		0.0710144		0.0710135		0.0710123		0.0710106		0.0710082		0.0710049		0.0710004		0.0709941		0.0709853		0.0709731		0.0709557		0.0709325		0.0708995		0.0708539		0.0707901		0.0707017		0.0705786		0.0704077		0.0701691		0.069839		0.0693605		0.0687549		0.0678326		0.0665998		0.0649397		0.0626599		0.0597639		0.0564881		0.0536391		0.0524678		0.0524759		0.0510524		0.0482192		0.0470136		0.0455937		0.0440805		0.0427376		0.041586		0.040427		0.0393711		0.0384193		0.0375792		0.036807		0.0361181		0.0354956		0.0349512		0.0344636		0.0340368		0.0336623		0.0333347		0.0330507		0.032792		0.0325773		0.0323894		0.0322266		0.0320857		0.0319637		0.0318575		0.0317713		0.0316916		0.031625		0.031569		0.0315215		0.0314789		0.0314432		0.0314121		0.0313869		0.0313652		0.0313466		0.0313305		0.0313172		0.0313055		0.0312956		0.0312874		0.03128		0.0312738		0.0312685		0.0312647
0.0682076		0.0682076		0.0682075		0.0682073		0.0682072		0.0682069		0.0682066		0.0682062		0.0682055		0.0682046		0.0682034		0.0682017		0.0681994		0.0681961		0.0681916		0.0681852		0.0681765		0.0681642		0.0681468		0.0681235		0.0680905		0.0680448		0.067981		0.0678923		0.0677691		0.067598		0.0673592		0.0670288		0.0665503		0.065945		0.0650241		0.0637953		0.0621448		0.0598887		0.0570463		0.0538806		0.0512105		0.0501873		0.0501554		0.0486494		0.0459708		0.0448841		0.0434205		0.0420371		0.040709		0.039592		0.0384824		0.0374681		0.0365584		0.0357461		0.0350036		0.034339		0.0337396		0.0332146		0.0327443		0.0323327		0.0319715		0.0316553		0.0313813		0.031129		0.0309263		0.0307422		0.0305867		0.0304514		0.0303322		0.0302327		0.0301434		0.0300692		0.0300043		0.0299505		0.0299043		0.0298648		0.0298295		0.0297996		0.0297751		0.0297534		0.029736		0.0297207		0.0297072		0.0296965		0.0296891		0.0296784		0.0296725		0.0296649		0.0296605		0.0296565
0.065868		0.065868		0.0658679		0.0658678		0.0658676		0.0658673		0.065867		0.0658666		0.0658659		0.0658651		0.0658638		0.0658621		0.0658598		0.0658565		0.065852		0.0658456		0.0658369		0.0658246		0.0658072		0.0657839		0.0657508		0.0657052		0.0656413		0.0655527		0.0654295		0.0652584		0.0650196		0.0646895		0.0642115		0.0636072		0.0626887		0.0614648		0.0598249		0.0575923		0.0548001		0.0517326		0.0492136		0.0483054		0.0482333		0.0466703		0.0441294		0.0431249		0.0416399		0.0403528		0.0390488		0.0379577		0.0368879		0.0359097		0.0350343		0.0342445		0.0335264		0.0328829		0.0323026		0.031794		0.0313383		0.0309394		0.0305892		0.0302828		0.0300171		0.0297748		0.0295738		0.0293987		0.0292468		0.0291135		0.0289997		0.0289		0.0288171		0.028744		0.028683		0.0286291		0.0285846		0.0285457		0.0285115		0.0284835		0.0284586		0.0284379		0.0284206		0.0284056		0.0283929		0.0283816		0.0283737		0.0283648		0.0283584		0.0283529		0.0283474		0.0283435
0.0630642		0.0630641		0.063064		0.0630639		0.0630637		0.0630635		0.0630632		0.0630627		0.0630621		0.0630612		0.06306		0.0630583		0.0630559		0.0630526		0.0630481		0.0630418		0.063033		0.0630208		0.0630034		0.0629801		0.0629471		0.0629015		0.0628377		0.0627492		0.0626262		0.0624553		0.0622171		0.0618877		0.061411		0.0608088		0.0598947		0.0586789		0.057055		0.0548554		0.0521302		0.0491875		0.0468515		0.0460699		0.0459427		0.0443267		0.0419591		0.0410336		0.0395422		0.0383553		0.0370929		0.0360319		0.0350083		0.0340742		0.0332373		0.0324759		0.0317863		0.0311687		0.0306109		0.030122		0.029684		0.0293004		0.0289647		0.0286688		0.0284181		0.02818		0.0279885		0.027817		0.0276717		0.0275431		0.027434		0.0273383		0.0272584		0.0271875		0.0271282		0.0270757		0.0270336		0.0269956		0.0269631		0.0269359		0.0269125		0.0268933		0.0268757		0.0268612		0.0268494		0.0268386		0.0268296		0.0268221		0.0268158		0.0268104		0.0268056		0.0268016
